MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:2146021,Mal2,"mal, T cell differentiation protein 2",15,,structural constituent of myelin sheath,,,IBA,PTN000512260 ,J:265628 
MGI:2385152,Mall,"mal, T cell differentiation protein-like",2,,structural constituent of myelin sheath,,,IBA,PTN000512260 ,J:265628 
MGI:2147570,Marveld1,MARVEL (membrane-associating) domain containing 1,19,,structural constituent of myelin sheath,,,IBA,PTN000512260 ,J:265628 
MGI:106591,Matn1,"matrilin 1, cartilage matrix protein",4,,extracellular matrix structural constituent,,,IEA,IPR030751 ,J:72247 
MGI:109613,Matn2,matrilin 2,15,,extracellular matrix structural constituent,happens in colon,,RCA,,J:265604 
MGI:109613,Matn2,matrilin 2,15,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:1328314,Matn4,matrilin 4,2,,extracellular matrix structural constituent,happens in lung,,RCA,,J:265604 
MGI:96925,Mbp,myelin basic protein,18,,structural constituent of myelin sheath,,,IBA,PTN000152735 ,J:265628 
MGI:1918264,Megf9,multiple EGF-like-domains 9,4,,extracellular matrix structural constituent,,,IBA,PTN001316882 ,J:265628 
MGI:1914782,Mfap1a,microfibrillar-associated protein 1A,2,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:3694697,Mfap1b,microfibrillar-associated protein 1B,2,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:99559,Mfap2,microfibrillar-associated protein 2,4,,extracellular matrix structural constituent,happens in lung,,RCA,,J:265604 
MGI:99559,Mfap2,microfibrillar-associated protein 2,4,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:1342276,Mfap4,microfibrillar-associated protein 4,11,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:1354387,Mfap5,microfibrillar associated protein 5,6,,extracellular matrix constituent conferring elasticity,happens in lung|happens in colon,,RCA,,J:265604 
MGI:1354387,Mfap5,microfibrillar associated protein 5,6,,extracellular matrix constituent conferring elasticity,happens in islets of Langerhans,,RCA,,J:265607 
MGI:1354387,Mfap5,microfibrillar associated protein 5,6,,extracellular matrix constituent conferring elasticity,,,TAS,,J:62831 
MGI:102768,Mfge8,milk fat globule-EGF factor 8 protein,7,,extracellular matrix structural constituent,happens in lung,,RCA,,J:265604 
MGI:96990,Mip,major intrinsic protein of lens fiber,10,,structural constituent of eye lens,,,IDA,,J:84775 
MGI:1918195,Mmrn1,multimerin 1,6,,extracellular matrix constituent conferring elasticity,,,IBA,PTN000396130 ,J:265628 
MGI:1918195,Mmrn1,multimerin 1,6,,extracellular matrix structural constituent,happens in lung,,RCA,,J:265604 
MGI:1918195,Mmrn1,multimerin 1,6,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:2385618,Mmrn2,multimerin 2,14,,extracellular matrix structural constituent,happens in lung,,RCA,,J:265604 
MGI:108511,Mobp,myelin-associated oligodendrocytic basic protein,9,,structural constituent of myelin sheath,,,IDA,,J:54152 
MGI:108511,Mobp,myelin-associated oligodendrocytic basic protein,9,,structural constituent of myelin sheath,,,ISO,RGD:3101 ,J:155856 
MGI:1858257,Mpp2,"membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2)",11,,structural constituent of postsynaptic density,happens in Schaffer collateral - CA1 synapse,,IDA,,J:231015 
MGI:1858257,Mpp2,"membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2)",11,,structural constituent of postsynaptic density,happens in Schaffer collateral - CA1 synapse,,IMP,,J:231015 
MGI:1858257,Mpp2,"membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2)",11,,structural constituent of postsynaptic density,happens in Schaffer collateral - CA1 synapse,,IPI,,J:231015 
MGI:1858257,Mpp2,"membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2)",11,,structural constituent of postsynaptic density,,,ISO,RGD:620014 ,J:155856 
MGI:2137202,Mrpl1,mitochondrial ribosomal protein L1,5,,structural constituent of ribosome,,,ISO,NP_001095314 ,J:73065 
MGI:1351622,Mrpl2,mitochondrial ribosomal protein L2,17,,structural constituent of ribosome,,,IBA,PTN000343556 ,J:265628 
MGI:1351622,Mrpl2,mitochondrial ribosomal protein L2,17,,structural constituent of ribosome,,,ISA,X01563 ,J:58917 
MGI:2137204,Mrpl3,mitochondrial ribosomal protein L3,9,,structural constituent of ribosome,,,IBA,PTN000132422 ,J:265628 
MGI:2137204,Mrpl3,mitochondrial ribosomal protein L3,9,,structural constituent of ribosome,,,ISO,NP_001073786 ,J:73065 
MGI:2137210,Mrpl4,mitochondrial ribosomal protein L4,9,,structural constituent of ribosome,,,IBA,PTN000078778 ,J:265628 
MGI:2137211,Mrpl9,mitochondrial ribosomal protein L9,3,,structural constituent of ribosome,,,IEA,IPR000244 ,J:72247 
MGI:1333801,Mrpl10,mitochondrial ribosomal protein L10,11,,structural constituent of ribosome,,,IBA,PTN000169209 ,J:265628 
MGI:1333801,Mrpl10,mitochondrial ribosomal protein L10,11,,structural constituent of ribosome,,,ISS,,J:51617 
MGI:2137215,Mrpl11,mitochondrial ribosomal protein L11,19,,structural constituent of ribosome,,,IBA,PTN000184007 ,J:265628 
MGI:2137215,Mrpl11,mitochondrial ribosomal protein L11,19,,structural constituent of ribosome,,,ISO,NP_001014932 ,J:73065 
MGI:1926273,Mrpl12,mitochondrial ribosomal protein L12,11,,structural constituent of ribosome,,,ISS,,J:64919 
MGI:2137218,Mrpl13,mitochondrial ribosomal protein L13,15,,structural constituent of ribosome,,,IBA,PTN000166701 ,J:265628 
MGI:2137218,Mrpl13,mitochondrial ribosomal protein L13,15,,structural constituent of ribosome,,,ISO,NP_001029977 ,J:73065 
MGI:1333864,Mrpl14,mitochondrial ribosomal protein L14,17,,structural constituent of ribosome,,,IEA,IPR000218 IPR036853 ,J:72247 
MGI:1351639,Mrpl15,mitochondrial ribosomal protein L15,1,,structural constituent of ribosome,,,IBA,PTN000309575 ,J:265628 
MGI:1351639,Mrpl15,mitochondrial ribosomal protein L15,1,,structural constituent of ribosome,,,ISA,S78757 ,J:58917 
MGI:2137219,Mrpl16,mitochondrial ribosomal protein L16,19,,structural constituent of ribosome,,,IBA,PTN000259456 ,J:265628 
MGI:2137219,Mrpl16,mitochondrial ribosomal protein L16,19,,structural constituent of ribosome,,,ISO,NP_001029813 ,J:73065 
MGI:1351608,Mrpl17,mitochondrial ribosomal protein L17,7,,structural constituent of ribosome,,,IBA,PTN000373768 ,J:265628 
MGI:1351608,Mrpl17,mitochondrial ribosomal protein L17,7,,structural constituent of ribosome,,,ISA,S78759 ,J:58917 
MGI:1914931,Mrpl18,mitochondrial ribosomal protein L18,17,,structural constituent of ribosome,,,IEA,IPR005484 IPR036967 ,J:72247 
MGI:1926274,Mrpl19,mitochondrial ribosomal protein L19,6,,structural constituent of ribosome,,,IBA,PTN000402783 ,J:265628 
MGI:1926274,Mrpl19,mitochondrial ribosomal protein L19,6,,structural constituent of ribosome,,,ISS,,J:64919 
MGI:2137221,Mrpl20,mitochondrial ribosomal protein L20,4,,structural constituent of ribosome,,,IBA,PTN000105838 ,J:265628 
MGI:2137221,Mrpl20,mitochondrial ribosomal protein L20,4,,structural constituent of ribosome,,,ISO,NP_001033595 ,J:73065 
MGI:2660674,Mrpl21,mitochondrial ribosomal protein L21,19,,structural constituent of ribosome,,,IBA,PTN000482431 ,J:265628 
MGI:1333794,Mrpl22,mitochondrial ribosomal protein L22,11,,structural constituent of ribosome,,,IBA,PTN000337444 ,J:265628 
MGI:1196612,Mrpl23,mitochondrial ribosomal protein L23,7,,structural constituent of ribosome,,,IBA,PTN000248673 ,J:265628 
MGI:1196612,Mrpl23,mitochondrial ribosomal protein L23,7,,structural constituent of ribosome,,,ISO,XP_001249877 ,J:73065 
MGI:1914957,Mrpl24,mitochondrial ribosomal protein L24,3,,structural constituent of ribosome,,,IEA,IPR003256 IPR005825 ,J:72247 
MGI:2137224,Mrpl27,mitochondrial ribosomal protein L27,11,,structural constituent of ribosome,,,IBA,PTN000407638 ,J:265628 
MGI:2137224,Mrpl27,mitochondrial ribosomal protein L27,11,,structural constituent of ribosome,,,ISO,NP_001032530 ,J:73065 
MGI:1915861,Mrpl28,mitochondrial ribosomal protein L28,17,,structural constituent of ribosome,,,IBA,PTN001004914 ,J:265628 
MGI:1333820,Mrpl30,mitochondrial ribosomal protein L30,1,,structural constituent of ribosome,,,IEA,IPR005996 ,J:72247 
MGI:2137226,Mrpl32,mitochondrial ribosomal protein L32,13,,structural constituent of ribosome,,,IBA,PTN001464364 ,J:265628 
MGI:2137226,Mrpl32,mitochondrial ribosomal protein L32,13,,structural constituent of ribosome,,,ISO,NP_001033768 ,J:73065 
MGI:2137225,Mrpl33,mitochondrial ribosomal protein L33,5,,structural constituent of ribosome,,,IEA,IPR001705 ,J:72247 
MGI:2137227,Mrpl34,mitochondrial ribosomal protein L34,8,,structural constituent of ribosome,,,ISO,NP_001103657 ,J:73065 
MGI:1913473,Mrpl35,mitochondrial ribosomal protein L35,6,,structural constituent of ribosome,,,IEA,IPR021137 ,J:72247 
MGI:2137228,Mrpl36,mitochondrial ribosomal protein L36,13,,structural constituent of ribosome,,,ISO,XP_580819 ,J:73065 
MGI:1926268,Mrpl37,mitochondrial ribosomal protein L37,4,,structural constituent of ribosome,,,IEA,IPR010793 ,J:72247 
MGI:1351620,Mrpl39,mitochondrial ribosomal protein L39,16,,structural constituent of ribosome,,,ISA,S78756 ,J:58917 
MGI:1333816,Mrpl41,mitochondrial ribosomal protein L41,2,,structural constituent of ribosome,,,IBA,PTN000481942 ,J:265628 
MGI:1333816,Mrpl41,mitochondrial ribosomal protein L41,2,,structural constituent of ribosome,,,ISO,Q8IXM3 ,J:164563 
MGI:2137229,Mrpl43,mitochondrial ribosomal protein L43,19,,structural constituent of ribosome,,,IBA,PTN000483648 ,J:265628 
MGI:2137229,Mrpl43,mitochondrial ribosomal protein L43,19,,structural constituent of ribosome,,,ISO,NP_776988 ,J:73065 
MGI:1914558,Mrpl46,mitochondrial ribosomal protein L46,7,,structural constituent of ribosome,,,IBA,PTN000319538 ,J:265628 
MGI:1921850,Mrpl47,mitochondrial ribosomal protein L47,3,,structural constituent of ribosome,,,IBA,PTN000476023 ,J:265628 
MGI:108180,Mrpl49,mitochondrial ribosomal protein L49,19,,structural constituent of ribosome,,,IBA,PTN000336627 ,J:265628 
MGI:1913743,Mrpl51,mitochondrial ribosomal protein L51,6,,structural constituent of ribosome,,,IBA,PTN000334228 ,J:265628 
MGI:1913743,Mrpl51,mitochondrial ribosomal protein L51,6,,structural constituent of ribosome,,,IDA,,J:72140 
MGI:1916086,Mrpl52,mitochondrial ribosomal protein L52,14,,structural constituent of ribosome,,,IBA,PTN002147340 ,J:265628 
MGI:1913297,Mrpl54,mitochondrial ribosomal protein L54,10,,structural constituent of ribosome,,,IBA,PTN002006205 ,J:265628 
MGI:1914462,Mrpl55,mitochondrial ribosomal protein L55,11,,structural constituent of ribosome,,,IBA,PTN002147485 ,J:265628 
MGI:1915090,Mrpl57,mitochondrial ribosomal protein L57,14,,structural constituent of ribosome,,,IBA,PTN002307672 ,J:265628 
MGI:1915090,Mrpl57,mitochondrial ribosomal protein L57,14,,structural constituent of ribosome,,,IDA,,J:72140 
MGI:2153089,Mrps2,mitochondrial ribosomal protein S2,2,,structural constituent of ribosome,,,IBA,PTN000283441 ,J:265628 
MGI:2153089,Mrps2,mitochondrial ribosomal protein S2,2,,structural constituent of ribosome,,,ISS,P82923 ,J:72140 
MGI:1924971,Mrps5,mitochondrial ribosomal protein S5,2,,structural constituent of ribosome,,,IBA,PTN000346706 ,J:265628 
MGI:2153111,Mrps6,mitochondrial ribosomal protein S6,16,,structural constituent of ribosome,,,IBA,PTN001077198 ,J:265628 
MGI:2153111,Mrps6,mitochondrial ribosomal protein S6,16,,structural constituent of ribosome,,,ISS,P82931 ,J:72140 
MGI:1354367,Mrps7,mitchondrial ribosomal protein S7,11,,structural constituent of ribosome,,,IBA,PTN000128889 ,J:265628 
MGI:1354367,Mrps7,mitchondrial ribosomal protein S7,11,,structural constituent of ribosome,,,ISA,X76767 ,J:58929 
MGI:1916777,Mrps9,mitochondrial ribosomal protein S9,1,,structural constituent of ribosome,,,IBA,PTN000490829 ,J:265628 
MGI:1928139,Mrps10,mitochondrial ribosomal protein S10,17,,structural constituent of ribosome,,,ISS,,J:65190 
MGI:1915244,Mrps11,mitochondrial ribosomal protein S11,7,,structural constituent of ribosome,,,IBA,PTN000204884 ,J:265628 
MGI:1915244,Mrps11,mitochondrial ribosomal protein S11,7,,structural constituent of ribosome,,,ISS,P82911 ,J:72140 
MGI:1346333,Mrps12,mitochondrial ribosomal protein S12,7,,structural constituent of ribosome,,,IBA,PTN000182999 ,J:265628 
MGI:1346333,Mrps12,mitochondrial ribosomal protein S12,7,,structural constituent of ribosome,,,ISS,Q29RU1 ,J:72140 
MGI:1928141,Mrps14,mitochondrial ribosomal protein S14,1,,structural constituent of ribosome,,,IBA,PTN000457003 ,J:265628 
MGI:1928141,Mrps14,mitochondrial ribosomal protein S14,1,,structural constituent of ribosome,,,ISS,,J:65190 
MGI:1913657,Mrps15,mitochondrial ribosomal protein S15,4,,structural constituent of ribosome,,,ISS,P82913 ,J:72140 
MGI:1913492,Mrps16,mitochondrial ribosomal protein S16,14,,structural constituent of ribosome,,,IBA,PTN000308744 ,J:265628 
MGI:1913492,Mrps16,mitochondrial ribosomal protein S16,14,,structural constituent of ribosome,,,ISS,P82915 ,J:72140 
MGI:1913508,Mrps17,mitochondrial ribosomal protein S17,5,,structural constituent of ribosome,,,ISS,Q9Y2R5 ,J:72140 
MGI:1915815,Mrps18a,mitochondrial ribosomal protein S18A,17,,structural constituent of ribosome,,,IBA,PTN000336666 ,J:265628 
MGI:1915815,Mrps18a,mitochondrial ribosomal protein S18A,17,,structural constituent of ribosome,,,ISS,P82919 ,J:72140 
MGI:1914223,Mrps18b,mitochondrial ribosomal protein S18B,17,,structural constituent of ribosome,,,ISS,P82918 ,J:72140 
MGI:1915985,Mrps18c,mitochondrial ribosomal protein S18C,5,,structural constituent of ribosome,,,IBA,PTN000336666 ,J:265628 
MGI:1913542,Mrps21,mitochondrial ribosomal protein S21,3,,structural constituent of ribosome,,,ISS,P82920 ,J:72140 
MGI:1928137,Mrps22,mitochondrial ribosomal protein S22,9,,structural constituent of ribosome,,,IBA,PTN000991170 ,J:265628 
MGI:1928137,Mrps22,mitochondrial ribosomal protein S22,9,,structural constituent of ribosome,,,ISO,P82650 ,J:65190 
MGI:1928138,Mrps23,mitochondrial ribosomal protein S23,11,,structural constituent of ribosome,,,ISS,,J:65190 
MGI:1928142,Mrps24,mitochondrial ribosomal protein S24,11,,structural constituent of ribosome,,,ISS,,J:65190 
MGI:1928140,Mrps25,mitochondrial ribosomal protein S25,6,,structural constituent of ribosome,,,IBA,PTN000998538 ,J:265628 
MGI:1928140,Mrps25,mitochondrial ribosomal protein S25,6,,structural constituent of ribosome,,,ISO,P82669 ,J:65190 
MGI:1926237,Mrps30,mitochondrial ribosomal protein S30,13,,structural constituent of ribosome,,,IEA,IPR010793 IPR039982 ,J:72247 
MGI:1913153,Mrps31,mitochondrial ribosomal protein S31,8,,structural constituent of ribosome,,,IEA,IPR026299 ,J:72247 
MGI:1930188,Mrps34,mitochondrial ribosomal protein S34,17,,structural constituent of ribosome,,,IBA,PTN002408389 ,J:265628 
MGI:1930188,Mrps34,mitochondrial ribosomal protein S34,17,,structural constituent of ribosome,,,ISO,P82930 ,J:164563 
MGI:2385255,Mrps35,mitochondrial ribosomal protein S35,6,,structural constituent of ribosome,,,IBA,PTN000337133 ,J:265628 
MGI:102493,mt-Rnr1,mitochondrially encoded 12S rRNA,MT,,structural constituent of ribosome,,,TAS,,J:22484 
MGI:102492,mt-Rnr2,mitochondrially encoded 16S rRNA,MT,,structural constituent of ribosome,,,TAS,,J:22484 
MGI:2153525,Muc4,mucin 4,16,,"extracellular matrix constituent, lubricant activity",,,IEA,IPR039898 ,J:72247 
MGI:1336213,Mybpc1,"myosin binding protein C, slow-type",10,,structural constituent of cytoskeleton,,,TAS,,J:32589 
MGI:1336170,Mybpc2,"myosin binding protein C, fast-type",7,,structural constituent of cytoskeleton,,,TAS,,J:32589 
MGI:102844,Mybpc3,"myosin binding protein C, cardiac",2,,structural constituent of cytoskeleton,,,TAS,,J:32589 
MGI:102844,Mybpc3,"myosin binding protein C, cardiac",2,,structural constituent of muscle,,,ISO,Q14896 ,J:164563 
MGI:102643,Myh11,"myosin, heavy polypeptide 11, smooth muscle",16,,structural constituent of muscle,,,ISO,P35749 ,J:164563 
MGI:97269,Myl1,"myosin, light polypeptide 1",1,,structural constituent of muscle,,,ISO,P05976 ,J:164563 
MGI:109318,Myl6,"myosin, light polypeptide 6, alkali, smooth muscle and non-muscle",10,,structural constituent of muscle,,,ISO,P60660 ,J:164563 
MGI:109318,Myl6,"myosin, light polypeptide 6, alkali, smooth muscle and non-muscle",10,,structural constituent of muscle,,,TAS,,J:113707 
MGI:1917789,Myl6b,"myosin, light polypeptide 6B",10,,structural constituent of muscle,,,TAS,,J:113707 
MGI:97273,Mylpf,"myosin light chain, phosphorylatable, fast skeletal muscle",7,,structural constituent of muscle,,,IMP,,J:131461 
MGI:1341430,Myom1,myomesin 1,17,,structural constituent of cytoskeleton,,,TAS,,J:32589 
MGI:1341430,Myom1,myomesin 1,17,,structural constituent of muscle,,,IBA,PTN001790569 ,J:265628 
MGI:1328358,Myom2,myomesin 2,8,,structural constituent of cytoskeleton,,,TAS,,J:32589 
MGI:1328358,Myom2,myomesin 2,8,,structural constituent of muscle,,,IBA,PTN001790569 ,J:265628 
MGI:2685280,Myom3,"myomesin family, member 3",4,,structural constituent of muscle,,,IBA,PTN001790569 ,J:265628 
MGI:2444888,Ncmap,noncompact myelin associated protein,4,,structural constituent of myelin sheath,,,IBA,PTN002186136 ,J:265628 
MGI:2444888,Ncmap,noncompact myelin associated protein,4,,structural constituent of myelin sheath,,,ISO,RGD:1587554 ,J:155856 
MGI:1920037,Ndc1,NDC1 transmembrane nucleoporin,4,,structural constituent of nuclear pore,,,IBA,PTN000327778 ,J:265628 
MGI:1920037,Ndc1,NDC1 transmembrane nucleoporin,4,,structural constituent of nuclear pore,,,ISO,Q9BTX1 ,J:164563 
MGI:1913666,Ndufa7,NADH:ubiquinone oxidoreductase subunit A7,17,,structural constituent of ribosome,,,ISS,Q05752 ,J:72140 
MGI:97309,Nefh,"neurofilament, heavy polypeptide",11,,structural constituent of cytoskeleton,,,ISO,RGD:3159 ,J:155856 
MGI:97309,Nefh,"neurofilament, heavy polypeptide",11,,structural constituent of cytoskeleton,,,ISO,P12036 ,J:164563 
MGI:97309,Nefh,"neurofilament, heavy polypeptide",11,,structural constituent of postsynaptic intermediate filament cytoskeleton,happens in Schaffer collateral - CA1 synapse,,IMP,,J:263470 
MGI:97313,Nefl,"neurofilament, light polypeptide",14,,structural constituent of cytoskeleton,,,IDA,,J:206923 
MGI:97313,Nefl,"neurofilament, light polypeptide",14,,structural constituent of cytoskeleton,,,ISO,P07196 ,J:164563 
MGI:97313,Nefl,"neurofilament, light polypeptide",14,,structural constituent of postsynaptic intermediate filament cytoskeleton,happens in Schaffer collateral - CA1 synapse,,IMP,,J:263470 
MGI:97314,Nefm,"neurofilament, medium polypeptide",14,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:1916060,Nexn,nexilin,3,,structural constituent of muscle,,,ISO,Q0ZGT2 ,J:164563 
MGI:97342,Nid1,nidogen 1,13,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:97342,Nid1,nidogen 1,13,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:1298229,Nid2,nidogen 2,14,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:2148811,Npnt,nephronectin,3,,extracellular matrix structural constituent,happens in lung,PR:Q91V88-4,RCA,,J:265604 
MGI:105088,Ntn1,netrin 1,11,,extracellular matrix structural constituent,happens in lung,,RCA,,J:265604 
MGI:1916732,Nup35,nucleoporin 35,2,,structural constituent of nuclear pore,,,IBA,PTN000488224 ,J:265628 
MGI:1920460,Nup54,nucleoporin 54,5,,structural constituent of nuclear pore,,,IBA,PTN000313393 ,J:265628 
MGI:1920460,Nup54,nucleoporin 54,5,,structural constituent of nuclear pore,,,ISO,RGD:619926 ,J:155856 
MGI:1351500,Nup62,nucleoporin 62,7,,structural constituent of nuclear pore,,,IBA,PTN000249931 ,J:265628 
MGI:1351500,Nup62,nucleoporin 62,7,,structural constituent of nuclear pore,,,ISO,RGD:619938 ,J:155856 
MGI:2685565,Nup62cl,nucleoporin 62 C-terminal like,X,,structural constituent of nuclear pore,,,IBA,PTN000249931 ,J:265628 
MGI:3046173,Nup85,nucleoporin 85,11,,structural constituent of nuclear pore,,,IBA,PTN000332517 ,J:265628 
MGI:104900,Nup88,nucleoporin 88,11,,structural constituent of nuclear pore,,,IEA,IPR037700 ,J:72247 
MGI:1919055,Nup93,nucleoporin 93,8,,structural constituent of nuclear pore,,,IBA,PTN000131983 ,J:265628 
MGI:1919055,Nup93,nucleoporin 93,8,,structural constituent of nuclear pore,,,ISO,Q8N1F7 ,J:164563 
MGI:109404,Nup98,nucleoporin 98,7,,structural constituent of nuclear pore,,,IBA,PTN000574450 ,J:265628 
MGI:109404,Nup98,nucleoporin 98,7,,structural constituent of nuclear pore,,,ISO,P52948 ,J:164563 
MGI:2143854,Nup107,nucleoporin 107,10,,structural constituent of nuclear pore,,,IBA,PTN000313483 ,J:265628 
MGI:2143854,Nup107,nucleoporin 107,10,,structural constituent of nuclear pore,,,ISO,P57740 ,J:164563 
MGI:2442620,Nup133,nucleoporin 133,8,,structural constituent of nuclear pore,,,IBA,PTN000334066 ,J:265628 
MGI:2442620,Nup133,nucleoporin 133,8,,structural constituent of nuclear pore,,,ISO,Q8WUM0 ,J:164563 
MGI:2442620,Nup133,nucleoporin 133,8,,structural constituent of nuclear pore,,,ISS,Q8WUM0 ,J:114791 
MGI:2385621,Nup153,nucleoporin 153,13,,structural constituent of nuclear pore,,,IBA,PTN000573960 ,J:265628 
MGI:2385621,Nup153,nucleoporin 153,13,,structural constituent of nuclear pore,,,ISO,P49790 ,J:164563 
MGI:2181182,Nup155,nucleoporin 155,15,,structural constituent of nuclear pore,,,IBA,PTN000039103 ,J:265628 
MGI:1926227,Nup160,nucleoporin 160,2,,structural constituent of nuclear pore,,,IBA,PTN000479965 ,J:265628 
MGI:1926227,Nup160,nucleoporin 160,2,,structural constituent of nuclear pore,,,IDA,,J:114791 
MGI:1926227,Nup160,nucleoporin 160,2,,structural constituent of nuclear pore,,,ISO,Q12769 ,J:164563 
MGI:2446190,Nup188,nucleoporin 188,2,,structural constituent of nuclear pore,,,IBA,PTN001265616 ,J:265628 
MGI:2141625,Nup205,nucleoporin 205,6,,structural constituent of nuclear pore,,,ISO,Q92621 ,J:164563 
MGI:1095411,Nup214,nucleoporin 214,2,,structural constituent of nuclear pore,,,IBA,PTN000573960 ,J:265628 
MGI:1095411,Nup214,nucleoporin 214,2,,structural constituent of nuclear pore,happens in epiblast cell,,IMP,MGI:2441651 ,J:36515 
MGI:1919094,Nupl1,nucleoporin like 1,14,,structural constituent of nuclear pore,,,IBA,PTN001412288 ,J:265628 
MGI:1919094,Nupl1,nucleoporin like 1,14,,structural constituent of nuclear pore,,,ISO,RGD:631334 ,J:155856 
MGI:1915301,Nutf2,nuclear transport factor 2,8,,structural constituent of nuclear pore,,,ISO,P61970 ,J:164563 
MGI:1313269,Oc90,otoconin 90,15,,structural molecule activity,happens in otolith organ,,IDA,,J:82639 
MGI:1313269,Oc90,otoconin 90,15,,structural molecule activity,happens in otolith organ,,TAS,,J:52192 
MGI:1098824,Odf2,outer dense fiber of sperm tails 2,2,,structural constituent of cytoskeleton,,,TAS,,J:49572 
MGI:109278,Ogn,osteoglycin,13,,extracellular matrix structural constituent conferring compression resistance,happens in lung|happens in colon,,RCA,,J:265604 
MGI:109278,Ogn,osteoglycin,13,,extracellular matrix structural constituent conferring compression resistance,happens in islets of Langerhans,,RCA,,J:265607 
MGI:1202064,Otog,otogelin,7,,structural molecule activity,,,IMP,MGI:2181633 ,J:60193 
MGI:2685260,Otol1,otolin 1,3,,extracellular matrix structural constituent,,,IBA,PTN002513067 ,J:265628 
MGI:2386139,Papln,"papilin, proteoglycan-like sulfated glycoprotein",12,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:1349390,Pclo,piccolo (presynaptic cytomatrix protein),5,,structural constituent of presynaptic active zone,,,IDA,,J:263436 
MGI:1349390,Pclo,piccolo (presynaptic cytomatrix protein),5,,structural constituent of presynaptic active zone,,,IMP,,J:263436 
MGI:1349390,Pclo,piccolo (presynaptic cytomatrix protein),5,,structural constituent of presynaptic active zone,,,IPI,,J:263436 
MGI:1923727,Pcolce2,procollagen C-endopeptidase enhancer 2,9,,extracellular matrix structural constituent,happens in lung,,RCA,,J:265604 
MGI:1859274,Pdlim3,PDZ and LIM domain 3,8,,structural constituent of muscle,,,IDA,,J:67358 
MGI:1859274,Pdlim3,PDZ and LIM domain 3,8,,structural constituent of muscle,,,TAS,,J:67358 
MGI:1277961,Plec,plectin,15,,structural constituent of cytoskeleton,,,IBA,PTN002753803 ,J:265628 
MGI:1277961,Plec,plectin,15,,structural constituent of cytoskeleton,,,ISO,RGD:621649 ,J:155856 
MGI:1277961,Plec,plectin,15,,structural constituent of muscle,,,IBA,PTN002753803 ,J:265628 
MGI:1277961,Plec,plectin,15,,structural constituent of muscle,,,ISO,Q15149 ,J:164563 
MGI:1277961,Plec,plectin,15,,structural molecule activity,,,IBA,PTN002753757 ,J:265628 
MGI:1915051,Pllp,plasma membrane proteolipid,8,,structural constituent of myelin sheath,,,IBA,PTN000512260 ,J:265628 
MGI:97623,Plp1,proteolipid protein (myelin) 1,X,,structural constituent of myelin sheath,,,IBA,PTN000188296 ,J:265628 
MGI:97623,Plp1,proteolipid protein (myelin) 1,X,,structural constituent of myelin sheath,,,ISO,RGD:3354 ,J:155856 
MGI:97623,Plp1,proteolipid protein (myelin) 1,X,,structural molecule activity,,,ISO,RGD:3354 ,J:155856 
MGI:104807,Pls3,plastin 3 (T-isoform),X,,structural constituent of presynaptic actin cytoskeleton,happens in neuromuscular junction,,IDA,,J:193844 
MGI:104807,Pls3,plastin 3 (T-isoform),X,,structural constituent of presynaptic actin cytoskeleton,happens in neuromuscular junction,,IMP,,J:193844 
MGI:2137624,Pom121,nuclear pore membrane protein 121,5,,structural constituent of nuclear pore,,,IBA,PTN000573960 ,J:265628 
MGI:2137624,Pom121,nuclear pore membrane protein 121,5,,structural constituent of nuclear pore,,,ISO,RGD:620680 ,J:155856 
MGI:2684870,Pom121l2,POM121 membrane glycoprotein-like 2 (rat),13,,structural constituent of nuclear pore,,,IBA,PTN000573960 ,J:265628 
MGI:1920677,Pom121l12,POM121 membrane glycoprotein-like 12,11,,structural constituent of nuclear pore,,,IBA,PTN000573960 ,J:265628 
MGI:1926321,Postn,"periostin, osteoblast specific factor",3,,extracellular matrix structural constituent,happens in lung|happens in colon,PR:Q62009-2,RCA,,J:265604 
MGI:1926321,Postn,"periostin, osteoblast specific factor",3,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:2443834,Ppfia2,"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 2",10,,structural constituent of presynapse,,,ISO,RGD:1305021 ,J:155856 
