MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:1306778,Map1b,microtubule-associated protein 1B,13,,actin binding,,,IBA,PTN000353807 ,J:265628 
MGI:1306778,Map1b,microtubule-associated protein 1B,13,,actin binding,,,ISO,RGD:3043 ,J:155856 
MGI:1306778,Map1b,microtubule-associated protein 1B,13,,cytoskeletal regulatory protein binding,,,TAS,,J:71900 
MGI:1306778,Map1b,microtubule-associated protein 1B,13,,microtubule binding,,,IBA,PTN000353807 ,J:265628 
MGI:1306778,Map1b,microtubule-associated protein 1B,13,,microtubule binding,,,ISO,RGD:3043 ,J:155856 
MGI:1306778,Map1b,microtubule-associated protein 1B,13,,tubulin binding,,,IBA,PTN000353807 ,J:265628 
MGI:1915661,Map1lc3a,microtubule-associated protein 1 light chain 3 alpha,2,,microtubule binding,,,IBA,PTN000861056 ,J:265628 
MGI:1915661,Map1lc3a,microtubule-associated protein 1 light chain 3 alpha,2,,microtubule binding,,,ISO,NP_955794 ,J:73065 
MGI:1914693,Map1lc3b,microtubule-associated protein 1 light chain 3 beta,8,,microtubule binding,,,IBA,PTN000861056 ,J:265628 
MGI:1914693,Map1lc3b,microtubule-associated protein 1 light chain 3 beta,8,,microtubule binding,,,ISO,RGD:621315 ,J:155856 
MGI:1914693,Map1lc3b,microtubule-associated protein 1 light chain 3 beta,8,,tubulin binding,,,ISO,RGD:621315 ,J:155856 
MGI:2443304,Map1s,microtubule-associated protein 1S,8,,actin binding,,,IBA,PTN000353807 ,J:265628 
MGI:2443304,Map1s,microtubule-associated protein 1S,8,,actin filament binding,,,IDA,,J:103884 
MGI:2443304,Map1s,microtubule-associated protein 1S,8,,beta-tubulin binding,,,ISO,Q66K74 ,J:164563 
MGI:2443304,Map1s,microtubule-associated protein 1S,8,,beta-tubulin binding,,,ISS,Q66K74 ,J:96142 
MGI:2443304,Map1s,microtubule-associated protein 1S,8,,microtubule binding,,,IBA,PTN000353807 ,J:265628 
MGI:2443304,Map1s,microtubule-associated protein 1S,8,,microtubule binding,,,IDA,,J:103884 
MGI:2443304,Map1s,microtubule-associated protein 1S,8,,microtubule binding,,,ISO,Q66K74 ,J:164563 
MGI:2443304,Map1s,microtubule-associated protein 1S,8,,tubulin binding,,,IBA,PTN000353807 ,J:265628 
MGI:2443304,Map1s,microtubule-associated protein 1S,8,,tubulin binding,,,IDA,,J:103884 
MGI:2443304,Map1s,microtubule-associated protein 1S,8,,tubulin binding,,,ISO,Q66K74 ,J:164563 
MGI:97175,Map2,microtubule-associated protein 2,1,,actin binding,,,ISO,RGD:3044 ,J:155856 
MGI:97175,Map2,microtubule-associated protein 2,1,,cytoskeletal regulatory protein binding,,,TAS,,J:71900 
MGI:97175,Map2,microtubule-associated protein 2,1,,microtubule binding,,,IBA,PTN000161190 ,J:265628 
MGI:97175,Map2,microtubule-associated protein 2,1,,microtubule binding,,,IDA,,J:125904 
MGI:97175,Map2,microtubule-associated protein 2,1,,microtubule binding,,,ISO,RGD:3044 ,J:155856 
MGI:97175,Map2,microtubule-associated protein 2,1,,tubulin binding,,,IEA,IPR001084 ,J:72247 
MGI:1346872,Map3k1,mitogen-activated protein kinase kinase kinase 1,13,,cytoskeletal protein binding,,,IDA,,J:216505 
MGI:97178,Map4,microtubule-associated protein 4,9,,microtubule binding,,,IBA,PTN000161190 ,J:265628 
MGI:97178,Map4,microtubule-associated protein 4,9,,microtubule binding,,,IDA,,J:176970 
MGI:97178,Map4,microtubule-associated protein 4,9,,tubulin binding,,,IEA,IPR001084 ,J:72247 
MGI:1349394,Map4k4,mitogen-activated protein kinase kinase kinase kinase 4,1,,microtubule binding,,,ISO,O95819 ,J:164563 
MGI:1201690,Map6,microtubule-associated protein 6,7,,microtubule binding,,,IBA,PTN001804270 ,J:265628 
MGI:1201690,Map6,microtubule-associated protein 6,7,,microtubule binding,,,IDA,,J:116920 
MGI:1201690,Map6,microtubule-associated protein 6,7,,microtubule binding,,,ISO,RGD:61804 ,J:155856 
MGI:3607784,Map6d1,MAP6 domain containing 1,16,,microtubule binding,,,IBA,PTN001804270 ,J:265628 
MGI:3607784,Map6d1,MAP6 domain containing 1,16,,microtubule binding,,,IDA,,J:116920 
MGI:2445051,Map7d3,MAP7 domain containing 3,X,,microtubule binding,,,ISO,Q8IWC1 ,J:164563 
MGI:2445051,Map7d3,MAP7 domain containing 3,X,,tubulin binding,,,ISO,Q8IWC1 ,J:164563 
MGI:2442208,Map9,microtubule-associated protein 9,3,,microtubule binding,,,IBA,PTN002308204 ,J:265628 
MGI:2442208,Map9,microtubule-associated protein 9,3,,microtubule binding,,,ISO,Q49MG5 ,J:164563 
MGI:1921643,Map10,microtubule-associated protein 10,8,,microtubule binding,,,IBA,PTN001094854 ,J:265628 
MGI:1921643,Map10,microtubule-associated protein 10,8,,microtubule binding,,,ISO,Q9P2G4 ,J:164563 
MGI:2385896,Map11,microtubule associated protein 11,5,,alpha-tubulin binding,,,ISO,Q8WVR3 ,J:164563 
MGI:1346861,Mapk8,mitogen-activated protein kinase 8,14,,kinesin binding,,,ISO,RGD:621506 ,J:155856 
MGI:1309464,Mapk8ip1,mitogen-activated protein kinase 8 interacting protein 1,2,,kinesin binding,,,IPI,O88446 ,J:114032 
MGI:1309464,Mapk8ip1,mitogen-activated protein kinase 8 interacting protein 1,2,,kinesin binding,,,ISO,Q9UQF2 ,J:164563 
MGI:1926555,Mapk8ip2,mitogen-activated protein kinase 8 interacting protein 2,15,,kinesin binding,,,IPI,O88447 ,J:114032 
MGI:1353598,Mapk8ip3,mitogen-activated protein kinase 8 interacting protein 3,17,,kinesin binding,,,IBA,PTN001015989 ,J:265628 
MGI:1353598,Mapk8ip3,mitogen-activated protein kinase 8 interacting protein 3,17,,kinesin binding,,,IDA,,J:262360 
MGI:1353598,Mapk8ip3,mitogen-activated protein kinase 8 interacting protein 3,17,,kinesin binding,,,IPI,O88447 ,J:59878 
MGI:891995,Mapre1,"microtubule-associated protein, RP/EB family, member 1",2,,microtubule binding,,,IBA,PTN000065701 ,J:265628 
MGI:891995,Mapre1,"microtubule-associated protein, RP/EB family, member 1",2,,microtubule plus-end binding,,,IBA,PTN000065701 ,J:265628 
MGI:891995,Mapre1,"microtubule-associated protein, RP/EB family, member 1",2,,microtubule plus-end binding,,,ISO,RGD:621781 ,J:155856 
MGI:891995,Mapre1,"microtubule-associated protein, RP/EB family, member 1",2,,microtubule plus-end binding,,,ISO,Q15691 ,J:164563 
MGI:106271,Mapre2,"microtubule-associated protein, RP/EB family, member 2",18,,microtubule binding,,,IBA,PTN000065701 ,J:265628 
MGI:106271,Mapre2,"microtubule-associated protein, RP/EB family, member 2",18,,microtubule plus-end binding,,,IBA,PTN000065701 ,J:265628 
MGI:2140967,Mapre3,"microtubule-associated protein, RP/EB family, member 3",5,,microtubule binding,,,IBA,PTN000065701 ,J:265628 
MGI:2140967,Mapre3,"microtubule-associated protein, RP/EB family, member 3",5,,microtubule binding,,,IDA,,J:131462 
MGI:2140967,Mapre3,"microtubule-associated protein, RP/EB family, member 3",5,,microtubule plus-end binding,,,IBA,PTN000065701 ,J:265628 
MGI:97180,Mapt,microtubule-associated protein tau,11,,microtubule binding,,,IBA,PTN000161190 ,J:265628 
MGI:97180,Mapt,microtubule-associated protein tau,11,,microtubule binding,,,IDA,,J:131406 
MGI:97180,Mapt,microtubule-associated protein tau,11,,microtubule binding,,,ISO,RGD:69329 ,J:155856 
MGI:97180,Mapt,microtubule-associated protein tau,11,,microtubule binding,,,ISO,P10636 ,J:164563 
MGI:97180,Mapt,microtubule-associated protein tau,11,,microtubule lateral binding,,,ISO,P10636 ,J:164563 
MGI:97180,Mapt,microtubule-associated protein tau,11,,tubulin binding,,,IEA,IPR001084 ,J:72247 
MGI:96907,Marcks,myristoylated alanine rich protein kinase C substrate,10,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:96907,Marcks,myristoylated alanine rich protein kinase C substrate,10,,actin filament binding,,,IPI,P68135 ,J:240291 
MGI:97143,Marcksl1,MARCKS-like 1,4,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:99638,Mark2,MAP/microtubule affinity regulating kinase 2,19,,tau protein binding,,,ISO,RGD:708483 ,J:155856 
MGI:1920955,Mark4,MAP/microtubule affinity regulating kinase 4,7,,gamma-tubulin binding,,,ISO,Q96L34 ,J:164563 
MGI:1920955,Mark4,MAP/microtubule affinity regulating kinase 4,7,,microtubule binding,,,ISO,Q96L34 ,J:164563 
MGI:1861901,Mast1,microtubule associated serine/threonine kinase 1,8,,microtubule binding,,,IDA,,J:268904 
MGI:894676,Mast2,microtubule associated serine/threonine kinase 2,4,,microtubule binding,,,IBA,PTN000683513 ,J:265628 
MGI:894676,Mast2,microtubule associated serine/threonine kinase 2,4,,microtubule binding,,,IDA,,J:41184 
MGI:96951,Mdm1,transformed mouse 3T3 cell double minute 1,10,,microtubule binding,,,ISO,Q8TC05 ,J:164563 
MGI:1914249,Med28,mediator complex subunit 28,5,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:1859396,Mefv,Mediterranean fever,16,,actin binding,,,IBA,PTN000646672 ,J:265628 
MGI:1859396,Mefv,Mediterranean fever,16,,actin binding,,,ISO,O15553 ,J:164563 
MGI:2679684,Mib2,mindbomb E3 ubiquitin protein ligase 2,4,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:2385847,Mical1,"microtubule associated monooxygenase, calponin and LIM domain containing 1",10,,actin binding,,,IDA,,J:201326 J:266107 
MGI:2385847,Mical1,"microtubule associated monooxygenase, calponin and LIM domain containing 1",10,,actin binding,,,ISO,Q8TDZ2 ,J:164563 
MGI:2444947,Mical2,"microtubule associated monooxygenase, calponin and LIM domain containing 2",7,,actin binding,,,IDA,,J:201326 
MGI:2444947,Mical2,"microtubule associated monooxygenase, calponin and LIM domain containing 2",7,,actin binding,,,ISO,O94851 ,J:164563 
MGI:2442733,Mical3,"microtubule associated monooxygenase, calponin and LIM domain containing 3",6,,actin binding,,,ISO,Q7RTP6 ,J:164563 
MGI:2444818,Micall2,MICAL-like 2,5,,actin filament binding,,,IDA,,J:136002 J:201396 
MGI:2444818,Micall2,MICAL-like 2,5,,actinin binding,,,IPI,P57780 Q7TPR4 ,J:201396 
MGI:2444818,Micall2,MICAL-like 2,5,,filamin binding,,,IDA,,J:201396 
MGI:2444818,Micall2,MICAL-like 2,5,,filamin binding,,,ISO,Q8IY33 ,J:164563 
MGI:1100537,Mid1,midline 1,X,,microtubule binding,,,ISO,O15344 ,J:164563 
MGI:1344333,Mid2,midline 2,X,,microtubule binding,,,ISO,Q9UJV3 ,J:164563 
MGI:1926156,Misp,mitotic spindle positioning,10,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:1926156,Misp,mitotic spindle positioning,10,,actin filament binding,,,ISO,Q8IVT2 ,J:164563 
MGI:2176380,Mlph,melanophilin,1,,actin binding,,,IBA,PTN001026244 ,J:265628 
MGI:2176380,Mlph,melanophilin,1,,actin binding,,,IDA,,J:80040 
MGI:2176380,Mlph,melanophilin,1,,microtubule plus-end binding,,,IPI,Q99104 ,J:100998 
MGI:2176380,Mlph,melanophilin,1,,myosin binding,,,IBA,PTN001026244 ,J:265628 
MGI:2176380,Mlph,melanophilin,1,,myosin binding,,,IDA,,J:83919 
MGI:2176380,Mlph,melanophilin,1,,myosin binding,,,ISO,Q9BV36 ,J:164563 
MGI:2176380,Mlph,melanophilin,1,,myosin V binding,,,IPI,Q99104 ,J:75876 J:87907 J:240278 
MGI:1349438,Mprip,myosin phosphatase Rho interacting protein,11,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:2384495,Mrtfa,myocardin related transcription factor A,15,,actin binding,,,IDA,,J:97653 
MGI:2384495,Mrtfa,myocardin related transcription factor A,15,,actin binding,,,ISO,Q969V6 ,J:164563 
MGI:2384495,Mrtfa,myocardin related transcription factor A,15,,actin monomer binding,,,IDA,,J:150313 J:265632 J:265732 
MGI:3050795,Mrtfb,myocardin related transcription factor B,16,,actin binding,,,IDA,,J:97653 
MGI:97167,Msn,moesin,X,,actin binding,,,ISO,RGD:621260 ,J:155856 
MGI:97167,Msn,moesin,X,,cytoskeletal protein binding,,,IEA,IPR000798 ,J:72247 
MGI:1351642,Msrb1,methionine sulfoxide reductase B1,17,,actin binding,,,IDA,,J:201326 
MGI:1923717,Msrb2,methionine sulfoxide reductase B2,2,,actin binding,,,IDA,,J:201326 
MGI:1915867,Mtcl1,microtubule crosslinking factor 1,17,,microtubule binding,,,IBA,PTN000405320 ,J:265628 
MGI:1915867,Mtcl1,microtubule crosslinking factor 1,17,,microtubule binding,,,IDA,,J:206886 
MGI:1915867,Mtcl1,microtubule crosslinking factor 1,17,,microtubule binding,,,ISO,Q9Y4B5 ,J:164563 
MGI:2384818,Mtss1,MTSS I-BAR domain containing 1,15,,actin binding,,,IDA,,J:82186 
MGI:2384818,Mtss1,MTSS I-BAR domain containing 1,15,,actin filament binding,,,IDA,,J:182970 
MGI:2384818,Mtss1,MTSS I-BAR domain containing 1,15,,actin monomer binding,,,ISO,O43312 ,J:164563 
MGI:3039591,Mtss2,MTSS I-BAR domain containing 2,8,,actin binding,,,IEA,IPR030059 IPR030127 ,J:72247 
MGI:3039591,Mtss2,MTSS I-BAR domain containing 2,8,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:3039591,Mtss2,MTSS I-BAR domain containing 2,8,,actin monomer binding,,,IDA,,J:139816 
MGI:2142572,Mtus1,mitochondrial tumor suppressor 1,8,,microtubule binding,,,IBA,PTN001271408 ,J:265628 
MGI:1915388,Mtus2,microtubule associated tumor suppressor candidate 2,5,,microtubule binding,,,IBA,PTN001271408 ,J:265628 
MGI:1915388,Mtus2,microtubule associated tumor suppressor candidate 2,5,,microtubule binding,,,ISO,Q5JR59 ,J:164563 
MGI:1336170,Mybpc2,"myosin binding protein C, fast-type",7,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:102844,Mybpc3,"myosin binding protein C, cardiac",2,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:102844,Mybpc3,"myosin binding protein C, cardiac",2,,myosin binding,,,ISO,Q14896 ,J:164563 
MGI:102844,Mybpc3,"myosin binding protein C, cardiac",2,,myosin heavy chain binding,,,IBA,PTN002675057 ,J:265628 
MGI:102844,Mybpc3,"myosin binding protein C, cardiac",2,,myosin heavy chain binding,,,IPI,Q02566 ,J:117119 
MGI:102844,Mybpc3,"myosin binding protein C, cardiac",2,,myosin heavy chain binding,,,ISO,Q14896 ,J:164563 
MGI:1339711,Myh1,"myosin, heavy polypeptide 1, skeletal muscle, adult",11,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:1339711,Myh1,"myosin, heavy polypeptide 1, skeletal muscle, adult",11,,actin filament binding,,,IEA,IPR008989 ,J:72247 
MGI:1339709,Myh3,"myosin, heavy polypeptide 3, skeletal muscle, embryonic",11,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:1339709,Myh3,"myosin, heavy polypeptide 3, skeletal muscle, embryonic",11,,actin filament binding,,,ISO,P11055 ,J:164563 
MGI:1339713,Myh4,"myosin, heavy polypeptide 4, skeletal muscle",11,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:1339713,Myh4,"myosin, heavy polypeptide 4, skeletal muscle",11,,actin filament binding,,,IEA,IPR008989 ,J:72247 
MGI:97255,Myh6,"myosin, heavy polypeptide 6, cardiac muscle, alpha",14,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:97255,Myh6,"myosin, heavy polypeptide 6, cardiac muscle, alpha",14,,actin filament binding,,,IEA,IPR008989 ,J:72247 
MGI:2155600,Myh7,"myosin, heavy polypeptide 7, cardiac muscle, beta",14,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:2155600,Myh7,"myosin, heavy polypeptide 7, cardiac muscle, beta",14,,actin filament binding,,,IEA,IPR008989 ,J:72247 
MGI:3710243,Myh7b,"myosin, heavy chain 7B, cardiac muscle, beta",2,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:3710243,Myh7b,"myosin, heavy chain 7B, cardiac muscle, beta",2,,actin filament binding,,,IEA,IPR008989 ,J:72247 
MGI:1339712,Myh8,"myosin, heavy polypeptide 8, skeletal muscle, perinatal",11,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:1339712,Myh8,"myosin, heavy polypeptide 8, skeletal muscle, perinatal",11,,actin filament binding,,,IEA,IPR008989 ,J:72247 
MGI:107717,Myh9,"myosin, heavy polypeptide 9, non-muscle",15,,actin binding,,,ISO,P35579 ,J:73065 
MGI:107717,Myh9,"myosin, heavy polypeptide 9, non-muscle",15,,actin filament binding,,,ISO,P35579 ,J:73065 
MGI:1930780,Myh10,"myosin, heavy polypeptide 10, non-muscle",11,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:1930780,Myh10,"myosin, heavy polypeptide 10, non-muscle",11,,actin filament binding,,,ISO,P35580 ,J:73065 
MGI:102643,Myh11,"myosin, heavy polypeptide 11, smooth muscle",16,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:102643,Myh11,"myosin, heavy polypeptide 11, smooth muscle",16,,actin filament binding,,,IEA,IPR008989 ,J:72247 
MGI:1919210,Myh14,"myosin, heavy polypeptide 14",7,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:1919210,Myh14,"myosin, heavy polypeptide 14",7,,actin filament binding,,,IDA,,J:90427 J:100268 
MGI:1919210,Myh14,"myosin, heavy polypeptide 14",7,contributes_to,actin filament binding,,,ISO,Q7Z406 ,J:164563 
MGI:97272,Myl2,"myosin, light polypeptide 2, regulatory, cardiac, slow",5,,actin monomer binding,,,ISO,P10916 ,J:164563 
MGI:97268,Myl3,"myosin, light polypeptide 3",9,,actin monomer binding,,,ISO,P08590 ,J:164563 
MGI:97267,Myl4,"myosin, light polypeptide 4",11,,actin filament binding,,,ISO,P12829 ,J:164563 
MGI:97267,Myl4,"myosin, light polypeptide 4",11,,actin monomer binding,,,ISO,P12829 ,J:164563 
MGI:2138915,Myl9,"myosin, light polypeptide 9, regulatory",2,,myosin heavy chain binding,,,IPI,Q5SV80 ,J:217229 
MGI:107494,Myl12b,"myosin, light chain 12B, regulatory",17,,myosin heavy chain binding,,,IPI,Q5SV80 ,J:217229 
MGI:2388271,Mylip,myosin regulatory light chain interacting protein,13,,cytoskeletal protein binding,,,ISO,Q8WY64 ,J:164563 
MGI:894806,Mylk,"myosin, light polypeptide kinase",16,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:2139434,Mylk2,"myosin, light polypeptide kinase 2, skeletal muscle",2,,myosin light chain binding,,,IBA,PTN000680773 ,J:265628 
MGI:2139434,Mylk2,"myosin, light polypeptide kinase 2, skeletal muscle",2,,myosin light chain binding,,,ISO,RGD:620934 ,J:155856 
MGI:107732,Myo1a,myosin IA,10,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:107732,Myo1a,myosin IA,10,,actin filament binding,,,IDA,,J:215879 
MGI:107752,Myo1b,myosin IB,1,,actin binding,,,ISO,RGD:70994 ,J:155856 
MGI:107752,Myo1b,myosin IB,1,,actin filament binding,,,ISO,RGD:70994 ,J:155856 
MGI:107752,Myo1b,myosin IB,1,,actin filament binding,,,ISO,O43795 ,J:164563 
MGI:106612,Myo1c,myosin IC,11,,actin binding,,,NAS,,J:99802 
MGI:106612,Myo1c,myosin IC,11,,actin filament binding,,,ISO,RGD:620443 ,J:155856 
MGI:107728,Myo1d,myosin ID,11,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:107728,Myo1d,myosin ID,11,,actin filament binding,,,ISO,RGD:621321 ,J:155856 
MGI:106621,Myo1e,myosin IE,9,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:106621,Myo1e,myosin IE,9,,actin filament binding,,,ISO,Q12965 ,J:164563 
MGI:107711,Myo1f,myosin IF,17,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:1927091,Myo1g,myosin IG,11,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:1914674,Myo1h,myosin 1H,5,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:2183924,Myo3a,myosin IIIA,2,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:2183924,Myo3a,myosin IIIA,2,,actin filament binding,,,IDA,,J:182310 
MGI:2448580,Myo3b,myosin IIIB,2,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:105976,Myo5a,myosin VA,9,,actin binding,,,IDA,,J:72800 J:79971 J:100998 
MGI:105976,Myo5a,myosin VA,9,,actin filament binding,,,IEA,IPR008989 ,J:72247 
MGI:106598,Myo5b,myosin VB,18,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:106598,Myo5b,myosin VB,18,,actin filament binding,,,ISO,RGD:621347 ,J:155856 
MGI:104785,Myo6,myosin VI,9,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:104785,Myo6,myosin VI,9,,actin filament binding,,,ISO,XP_236444 ,J:95877 
MGI:104785,Myo6,myosin VI,9,,actin filament binding,,,ISO,Q9UM54 ,J:164563 
MGI:104510,Myo7a,myosin VIIA,7,,actin binding,,,ISO,RGD:628830 ,J:155856 
MGI:104510,Myo7a,myosin VIIA,7,,actin filament binding,,,ISO,Q13402 ,J:164563 
MGI:104510,Myo7a,myosin VIIA,7,,spectrin binding,,,ISO,Q13402 ,J:199579 
MGI:107709,Myo7b,myosin VIIB,18,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:107709,Myo7b,myosin VIIB,18,,actin filament binding,,,IEA,IPR008989 ,J:72247 
MGI:107735,Myo9a,myosin IXa,9,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:106624,Myo9b,myosin IXb,8,,actin binding,,,ISO,RGD:3146 ,J:155856 
MGI:106624,Myo9b,myosin IXb,8,,actin binding,,,ISO,Q13459 ,J:164563 
MGI:106624,Myo9b,myosin IXb,8,,actin binding,,,ISO,Q8WVD2 ,J:73065 
MGI:106624,Myo9b,myosin IXb,8,,actin filament binding,,,ISO,RGD:3146 ,J:155856 
MGI:106624,Myo9b,myosin IXb,8,,actin filament binding,,,ISO,NP_004136.2 ,J:73065 
MGI:107716,Myo10,myosin X,15,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:107716,Myo10,myosin X,15,,actin filament binding,,,ISO,P79114 ,J:73065 
MGI:107716,Myo10,myosin X,15,,spectrin binding,,,ISO,Q9HD67 ,J:199579 
MGI:1261811,Myo15,myosin XV,11,,actin binding,,,IEA,IPR035487 ,J:72247 
MGI:1261811,Myo15,myosin XV,11,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:2685951,Myo16,myosin XVI,8,,actin binding,,,ISO,NP_620248 ,J:104715 
MGI:2667185,Myo18a,myosin XVIIIA,11,,actin filament binding,,,ISO,Q92614 ,J:164563 
MGI:1913446,Myo19,myosin XIX,11,,actin binding,,,ISO,Q96H55 ,J:164563 
MGI:1913446,Myo19,myosin XIX,11,,myosin light chain binding,,,IPI,Q3THE2 Q9CQ19 ,J:217229 
MGI:1202864,Myoc,myocilin,1,,myosin light chain binding,,,ISO,Q99972 ,J:164563 
MGI:1341430,Myom1,myomesin 1,17,,actin filament binding,,,IBA,PTN001790569 ,J:265628 
MGI:1341430,Myom1,myomesin 1,17,,muscle alpha-actinin binding,,,IBA,PTN001790569 ,J:265628 
MGI:1328358,Myom2,myomesin 2,8,,actin filament binding,,,IBA,PTN001790569 ,J:265628 
MGI:1328358,Myom2,myomesin 2,8,,muscle alpha-actinin binding,,,IBA,PTN001790569 ,J:265628 
MGI:2685280,Myom3,"myomesin family, member 3",4,,actin filament binding,,,IBA,PTN001790569 ,J:265628 
MGI:2685280,Myom3,"myomesin family, member 3",4,,muscle alpha-actinin binding,,,IBA,PTN001790569 ,J:265628 
MGI:1889800,Myot,myotilin,18,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:1889800,Myot,myotilin,18,,alpha-actinin binding,,,ISO,Q9UBF9 ,J:64352 
MGI:1929471,Myoz1,myozenin 1,14,,actin binding,,,IBA,PTN000409135 ,J:265628 
MGI:1929471,Myoz1,myozenin 1,14,,FATZ binding,,,IBA,PTN000409135 ,J:265628 
MGI:1929471,Myoz1,myozenin 1,14,,FATZ binding,,,ISO,Q9NP98 ,J:164563 
MGI:1929471,Myoz1,myozenin 1,14,,telethonin binding,,,IBA,PTN000409135 ,J:265628 
MGI:1913063,Myoz2,myozenin 2,3,,actin binding,,,IBA,PTN000409135 ,J:265628 
MGI:1913063,Myoz2,myozenin 2,3,,actin binding,,,IPI,O88990 Q9JI91 ,J:66484 
MGI:1913063,Myoz2,myozenin 2,3,,FATZ binding,,,IBA,PTN000409135 ,J:265628 
MGI:1913063,Myoz2,myozenin 2,3,,telethonin binding,,,IBA,PTN000409135 ,J:265628 
MGI:1913063,Myoz2,myozenin 2,3,,telethonin binding,,,ISO,Q9NPC6 ,J:164563 
MGI:2179296,Myoz3,myozenin 3,18,,actin binding,,,IBA,PTN000409135 ,J:265628 
MGI:2179296,Myoz3,myozenin 3,18,,FATZ binding,,,IBA,PTN000409135 ,J:265628 
MGI:2179296,Myoz3,myozenin 3,18,,telethonin binding,,,IBA,PTN000409135 ,J:265628 
MGI:1916052,Mypn,myopalladin,10,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:1916052,Mypn,myopalladin,10,,cytoskeletal protein binding,,,ISO,Q86TC9 ,J:164563 
MGI:1916052,Mypn,myopalladin,10,,muscle alpha-actinin binding,,,ISO,Q86TC9 ,J:164563 
MGI:2384407,Myrip,myosin VIIA and Rab interacting protein,9,,actin binding,,,IBA,PTN001026244 ,J:265628 
MGI:2384407,Myrip,myosin VIIA and Rab interacting protein,9,,actin binding,,,IDA,,J:80040 
MGI:2384407,Myrip,myosin VIIA and Rab interacting protein,9,,myosin binding,,,IBA,PTN001026244 ,J:265628 
MGI:2384407,Myrip,myosin VIIA and Rab interacting protein,9,,myosin binding,,,IDA,,J:80040 
MGI:2384407,Myrip,myosin VIIA and Rab interacting protein,9,,myosin binding,,,ISO,AF396687 ,J:76844 
MGI:2183703,Nav3,neuron navigator 3,10,,microtubule binding,,,ISO,Q8IVL0 ,J:164563 
MGI:1196326,Ncald,neurocalcin delta,15,,actin binding,,,ISO,RGD:1560287 ,J:155856 
MGI:1196326,Ncald,neurocalcin delta,15,,actin binding,,,ISO,P61601 ,J:164563 
MGI:1196326,Ncald,neurocalcin delta,15,,alpha-tubulin binding,,,ISO,RGD:1560287 ,J:155856 
MGI:1196326,Ncald,neurocalcin delta,15,,tubulin binding,,,ISO,P61601 ,J:164563 
MGI:1914453,Nde1,nudE neurodevelopment protein 1,16,,microtubule binding,,,IBA,PTN000100519 ,J:265628 
MGI:1914453,Nde1,nudE neurodevelopment protein 1,16,,microtubule binding,,,IMP,,J:94756 
MGI:1932915,Ndel1,nudE neurodevelopment protein 1 like 1,11,,alpha-tubulin binding,,,IDA,,J:133434 
MGI:1932915,Ndel1,nudE neurodevelopment protein 1 like 1,11,,beta-tubulin binding,,,IDA,,J:133434 
MGI:1932915,Ndel1,nudE neurodevelopment protein 1 like 1,11,,microtubule binding,,,IBA,PTN000100519 ,J:265628 
MGI:1932915,Ndel1,nudE neurodevelopment protein 1 like 1,11,,microtubule binding,,,IDA,,J:66505 
MGI:97290,Ndn,necdin,7,,gamma-tubulin binding,,,IDA,,J:96395 
MGI:1341799,Ndrg1,N-myc downstream regulated gene 1,15,,gamma-tubulin binding,,,ISO,Q92597 ,J:164563 
MGI:1341799,Ndrg1,N-myc downstream regulated gene 1,15,,microtubule binding,,,ISO,Q92597 ,J:164563 
MGI:97292,Neb,nebulin,2,,actin filament binding,,,IBA,PTN000113268 ,J:265628 
